,crime_type,date,address
2780,Burglary,2020-03-10 00:00:00,300 BLOCK OF AUDUBON AVE
2781,Burglary,2020-03-10 00:00:00,3500 BLOCK OF BROADWAY
2782,Burglary,2020-03-10 00:00:00,600 BLOCK OF NOSTRAND AVE
2783,Burglary,2020-03-10 00:00:00,AV U/E 18 ST
2784,Burglary,2020-03-10 00:00:00,00 BLOCK OF EAST END AVE
2785,Burglary,2020-03-10 00:00:00,FOOD CENTER DR/FARRAGUT ST
2786,Burglary,2020-03-10 00:00:00,400 BLOCK OF HARMAN ST
2787,Burglary,2020-03-10 00:00:00,22000 BLOCK OF KINGSBURY AVE
2788,Burglary,2020-03-10 00:00:00,700 BLOCK OF E 39TH ST
2789,Burglary,2020-03-09 00:00:00,BRUCKNER BLVD/CASTLE HILL AV
2790,Burglary,2020-03-09 00:00:00,200 BLOCK OF E 169TH ST
2791,Burglary,2020-03-09 00:00:00,10-2 47TH AVE
2792,Burglary,2020-03-09 00:00:00,2-23 27TH AVE
2793,Burglary,2020-03-09 00:00:00,600 BLOCK OF OCEAN VIEW AVE
2794,Burglary,2020-03-09 00:00:00,200 BLOCK OF PROSPECT PARK WEST
2795,Burglary,2020-03-09 00:00:00,600 BLOCK OF MILLER AVE
2796,Burglary,2020-03-09 00:00:00,2300 BLOCK OF STUART ST
2797,Burglary,2020-03-09 00:00:00,MERMAID AV/W 36 ST
2798,Burglary,2020-03-09 00:00:00,E 134 ST/WILLOW AV
2799,Burglary,2020-03-09 00:00:00,JUNCTION BL/55 AV
2800,Burglary,2020-03-09 00:00:00,00 BLOCK OF PARK TERRACE E
2801,Burglary,2020-03-09 00:00:00,500 BLOCK OF W 141ST ST
2802,Burglary,2020-03-09 00:00:00,700 BLOCK OF MYRTLE AVE
2803,Burglary,2020-03-09 00:00:00,3900 BLOCK OF PRATT AVE
2804,Burglary,2020-03-09 00:00:00,182ND-183RD STS.
2805,Burglary,2020-03-09 00:00:00,200 BLOCK OF E 168TH ST
2806,Burglary,2020-03-09 00:00:00,37-40 BOWNE ST
2807,Burglary,2020-03-09 00:00:00,1900 BLOCK OF 2ND AVE
2808,Burglary,2020-03-09 00:00:00,186-85 CAMBRIDGE RD
2809,Burglary,2020-03-09 00:00:00,GLENWOOD RD / E 80 ST
2810,Burglary,2020-03-09 00:00:00,E 170 ST/WALTON AV
2811,Burglary,2020-03-09 00:00:00,00 BLOCK OF E 184TH ST
2812,Burglary,2020-03-09 00:00:00,600 BLOCK OF MARCY AVE
2813,Burglary,2020-03-09 00:00:00,200 BLOCK OF MARCUS GARVEY BLVD
2814,Burglary,2020-03-09 00:00:00,400 BLOCK OF RIVERDALE AVE
2815,Burglary,2020-03-09 00:00:00,300 BLOCK OF 97TH ST
2816,Burglary,2020-03-09 00:00:00,00 BLOCK OF AV / W 39 ST
2817,Burglary,2020-03-09 00:00:00,900 BLOCK OF 44TH DR
2818,Burglary,2020-03-09 00:00:00,200 BLOCK OF W 52ND ST
2819,Burglary,2020-03-09 00:00:00,1400 BLOCK OF 2ND AVE
2820,Burglary,2020-03-09 00:00:00,240-19 93RD AVE
2821,Burglary,2020-03-09 00:00:00,2900 BLOCK OF BROADWAY
2822,Burglary,2020-03-09 00:00:00,200 BLOCK OF 8TH AVE
2823,Burglary,2020-03-09 00:00:00,100 BLOCK OF GREENWICH AVE
2824,Burglary,2020-03-09 00:00:00,200 BLOCK OF WYCKOFF AVE
2825,Burglary,2020-03-09 00:00:00,100 BLOCK OF HESTER ST
2826,Burglary,2020-03-09 00:00:00,164-38 104TH ST
2827,Burglary,2020-03-09 00:00:00,500 BLOCK OF COURT ST
2828,Burglary,2020-03-22 00:00:00,600 BLOCK OF W 135TH ST
2829,Burglary,2020-03-22 00:00:00,VALENTINE AV/E 192 ST
2830,Burglary,2020-03-22 00:00:00,300 BLOCK OF VAN SICLEN AVE
2831,Burglary,2020-03-22 00:00:00,BROADWAY/48 ST
2832,Burglary,2020-03-22 00:00:00,100 BLOCK OF RIVINGTON ST
2833,Burglary,2020-03-22 00:00:00,00 BLOCK OF LEXINGTON AVE
2834,Burglary,2020-03-22 00:00:00,MYRTLE AV/DE KALB AV
2835,Burglary,2020-03-22 00:00:00,1700 BLOCK OF W 9TH ST
2836,Burglary,2020-03-22 00:00:00,1400 BLOCK OF 5TH AVE
2837,Burglary,2020-03-22 00:00:00,131-80 39TH AVE
2838,Burglary,2020-03-22 00:00:00,500 BLOCK OF AMSTERDAM AVE
2839,Burglary,2020-03-22 00:00:00,BROADWAY
2840,Burglary,2020-03-22 00:00:00,100 BLOCK OF HIMROD ST
2841,Burglary,2020-03-22 00:00:00,JAMAICA AV /176 ST
2842,Burglary,2020-03-22 00:00:00,MILL RD/ISERNIA AV
2843,Burglary,2020-03-22 00:00:00,108-35 47TH AVE
2844,Burglary,2020-03-22 00:00:00,300 BLOCK OF 3RD AVE
2845,Burglary,2020-03-22 00:00:00,100 BLOCK OF ST NICHOLAS AVE
2846,Burglary,2020-03-22 00:00:00,OGDEN AV/W 167 ST
2847,Burglary,2020-03-22 00:00:00,1800 BLOCK OF NEREID AVE
2848,Burglary,2020-03-22 00:00:00,100 BLOCK OF IRVING AVE
2849,Burglary,2020-03-21 00:00:00,2200 BLOCK OF 1ST AVENUE
2850,Burglary,2020-03-21 00:00:00,300 BLOCK OF PLEASANT AVE
2851,Burglary,2020-03-21 00:00:00,300 BLOCK OF NOSTRAND AVE
2852,Burglary,2020-03-21 00:00:00,E 17TH ST
2853,Burglary,2020-03-21 00:00:00,600 BLOCK OF COURT ST
2854,Burglary,2020-03-21 00:00:00,3500 BLOCK OF FLATLANDS AVE
2855,Burglary,2020-03-21 00:00:00,600 BLOCK OF W 44TH ST
2856,Burglary,2020-03-21 00:00:00,41-28 COLLEGE POINT BLVD
2857,Burglary,2020-03-21 00:00:00,00 BLOCK OF PITT ST
2858,Burglary,2020-03-21 00:00:00,105-2 OTIS AVE
2859,Burglary,2020-03-21 00:00:00,21800 BLOCK OF HEMPSTEAD AVE
2860,Burglary,2020-03-21 00:00:00,400 BLOCK OF TOMPKINS AVE
2861,Burglary,2020-03-21 00:00:00,200 BLOCK OF ARLINGTON AVE
2862,Burglary,2020-03-21 00:00:00,200 BLOCK OF ROCHESTER AVE
2863,Burglary,2020-03-21 00:00:00,1700 BLOCK OF YORK AVE
2864,Burglary,2020-03-21 00:00:00,400 BLOCK OF LEXINGTON AVE
2865,Burglary,2020-03-21 00:00:00,
2866,Burglary,2020-03-21 00:00:00,100 BLOCK OF 3RD AVE
2867,Burglary,2020-03-21 00:00:00,TREMONT AV
2868,Burglary,2020-03-21 00:00:00,210-06 28TH AVE
2869,Burglary,2020-03-21 00:00:00,00 BLOCK OF A & E 57 ST
2870,Burglary,2020-03-21 00:00:00,00 BLOCK OF STONE ST
2871,Burglary,2020-03-21 00:00:00,100 BLOCK OF W HOUSTON ST
2872,Burglary,2020-03-21 00:00:00,66-4 PERRY AVE
2873,Burglary,2020-03-21 00:00:00,100 BLOCK OF MULBERRY ST
2874,Burglary,2020-03-21 00:00:00,13800 BLOCK OF 101ST AVE
2875,Burglary,2020-03-20 00:00:00,300 BLOCK OF SOUTHERN BLVD
2876,Burglary,2020-03-20 00:00:00,300 BLOCK OF E 119TH ST
2877,Burglary,2020-03-20 00:00:00,600 BLOCK OF W 135TH ST
2878,Burglary,2020-03-20 00:00:00,106-49 SUTPHIN BLVD
2879,Burglary,2020-03-20 00:00:00,1200 BLOCK OF 53RD ST
2880,Burglary,2020-03-20 00:00:00,1100 BLOCK OF FLATBUSH AVE
2881,Burglary,2020-03-20 00:00:00,400 BLOCK OF BEVERLEY RD
2882,Burglary,2020-03-20 00:00:00,200 BLOCK OF WEST 4TH STREET
2883,Burglary,2020-03-20 00:00:00,400 BLOCK OF KNICKERBOCKER AVE
2884,Burglary,2020-03-20 00:00:00,E E TREMONT AVE
2885,Burglary,2020-03-20 00:00:00,600 BLOCK OF E 149TH ST
2886,Burglary,2020-03-20 00:00:00,MYRTLE AV/BROADWAY
2887,Burglary,2020-03-20 00:00:00,1200 BLOCK OF E 8TH ST
2888,Burglary,2020-03-20 00:00:00,00 BLOCK OF FLEET ST
2889,Burglary,2020-03-20 00:00:00,700 BLOCK OF CHAUNCEY ST
2890,Burglary,2020-03-20 00:00:00,89-01 107TH AVE
2891,Burglary,2020-03-20 00:00:00,100 BLOCK OF BROADWAY
2892,Burglary,2020-03-20 00:00:00,100 BLOCK OF MULBERRY ST
2893,Burglary,2020-03-20 00:00:00,91-65 QUEENS BLVD
2894,Burglary,2020-03-19 00:00:00,00 BLOCK OF W 116TH ST
2895,Burglary,2020-03-19 00:00:00,2300 BLOCK OF WASHINGTON AVE
2896,Burglary,2020-03-19 00:00:00,00 BLOCK OF W 28TH ST
2897,Burglary,2020-03-19 00:00:00,300 BLOCK OF BLEECKER ST
2898,Burglary,2020-03-19 00:00:00,700 BLOCK OF CYPRESS AVE
2899,Burglary,2020-03-19 00:00:00,1000 BLOCK OF WASHINGTON AVE
2900,Burglary,2020-03-19 00:00:00,100 BLOCK OF ST NICHOLAS AVE
2901,Burglary,2020-03-19 00:00:00,00 BLOCK OF CLINTON ST
2902,Burglary,2020-03-19 00:00:00,00 BLOCK OF W 120TH ST
2903,Burglary,2020-03-19 00:00:00,ROOSEVELT AV/126 ST
2904,Burglary,2020-03-19 00:00:00,105-04 CROSS BAY BLVD
2905,Burglary,2020-03-19 00:00:00,1500 BLOCK OF FULTON ST
2906,Burglary,2020-03-19 00:00:00,2271B PITKIN AVE
2907,Burglary,2020-03-19 00:00:00,6100 BLOCK OF QUEENS BLVD
2908,Burglary,2020-03-19 00:00:00,6400 BLOCK OF 68TH AVE
2909,Burglary,2020-03-19 00:00:00,2800 BLOCK OF LINDEN BLVD
2910,Burglary,2020-03-19 00:00:00,400 BLOCK OF W 46TH ST
2911,Burglary,2020-03-19 00:00:00,
2912,Burglary,2020-03-19 00:00:00,700 BLOCK OF PROSPECT AVE
2913,Burglary,2020-03-19 00:00:00,900 BLOCK OF E 174TH ST
2914,Burglary,2020-03-19 00:00:00,54-02 BROADWAY
2915,Burglary,2020-03-19 00:00:00,140-06 13TH AVE
2916,Burglary,2020-03-19 00:00:00,1700 BLOCK OF 1ST AVENUE
2917,Burglary,2020-03-19 00:00:00,100 BLOCK OF RIVINGTON ST
2918,Burglary,2020-03-18 00:00:00,700 BLOCK OF RIVERSIDE DR
2919,Burglary,2020-03-18 00:00:00,1200 BLOCK OF FOSTER AVE
2920,Burglary,2020-03-18 00:00:00,1300 BLOCK OF BEVERLEY RD
2921,Burglary,2020-03-18 00:00:00,41-19 25TH AVE
2922,Burglary,2020-03-18 00:00:00,86-23 51ST AVE
2923,Burglary,2020-03-18 00:00:00,187-54 87TH RD
2924,Burglary,2020-03-18 00:00:00,20900 BLOCK OF 112TH RD
2925,Burglary,2020-03-18 00:00:00,E E MT EDEN AVE
2926,Burglary,2020-03-18 00:00:00,9700 BLOCK OF ROOSEVELT AVE
2927,Burglary,2020-03-18 00:00:00,100 BLOCK OF SOUTH ST
2928,Burglary,2020-03-18 00:00:00,100 BLOCK OF MANHATTAN AVE
2929,Burglary,2020-03-18 00:00:00,86-2 ROCKAWAY BEACH BLVD
2930,Burglary,2020-03-18 00:00:00,600 BLOCK OF 7TH AVE
2931,Burglary,2020-03-18 00:00:00,102-1 134TH ST
2932,Burglary,2020-03-18 00:00:00,100 BLOCK OF CONVENT AVE
2933,Burglary,2020-03-18 00:00:00,1900 BLOCK OF 21ST RD
2934,Burglary,2020-03-18 00:00:00,400 BLOCK OF STRATFORD RD
2935,Burglary,2020-03-18 00:00:00,500 BLOCK OF FLATBUSH AVE
2936,Burglary,2020-03-18 00:00:00,500 BLOCK OF BARBEY ST
2937,Burglary,2020-03-18 00:00:00,W 23 ST/9 AV
2938,Burglary,2020-03-18 00:00:00,E 138 ST/ALEXANDER AV
2939,Burglary,2020-03-18 00:00:00,2600 BLOCK OF FREDERICK DOUGLASS BLVD
2940,Burglary,2020-03-18 00:00:00,700 BLOCK OF E 236TH ST
2941,Burglary,2020-03-18 00:00:00,100 BLOCK OF W 88TH ST
2942,Burglary,2020-03-18 00:00:00,300 BLOCK OF WEST END AVE
2943,Burglary,2020-03-18 00:00:00,300 BLOCK OF MILLER AVE
2944,Burglary,2020-03-17 00:00:00,3300 BLOCK OF PALMER AVE
2945,Burglary,2020-03-17 00:00:00,100 BLOCK OF 2ND AVE
2946,Burglary,2020-03-17 00:00:00,2300 BLOCK OF WILLIAMSBRIDGE RD
2947,Burglary,2020-03-17 00:00:00,00 BLOCK OF ST NICHOLAS AVE
2948,Burglary,2020-03-17 00:00:00,1100 BLOCK OF BOSTON RD
2949,Burglary,2020-03-17 00:00:00,1000 BLOCK OF E TREMONT AVE
2950,Burglary,2020-03-17 00:00:00,142-03 HOOK CREEK BLVD
2951,Burglary,2020-03-17 00:00:00,7600 BLOCK OF ROCKAWAY AVE
2952,Burglary,2020-03-17 00:00:00,JEROME AV/W 181 ST
2953,Burglary,2020-03-17 00:00:00,1000 BLOCK OF E 172ND ST
2954,Burglary,2020-03-17 00:00:00,300 BLOCK OF 5TH AVE
2955,Burglary,2020-03-17 00:00:00,100 BLOCK OF MANHATTAN AVE
2956,Burglary,2020-03-17 00:00:00,00 BLOCK OF POWERS ST
2957,Burglary,2020-03-17 00:00:00,8000 BLOCK OF SHORE FRONT PKWY
2958,Burglary,2020-03-17 00:00:00,4000 BLOCK OF PAULDING AVE
2959,Burglary,2020-03-17 00:00:00,E 167 ST/GRAND CONCOURSE
2960,Burglary,2020-03-17 00:00:00,E 138 ST/JACKSON AV
2961,Burglary,2020-03-17 00:00:00,1800 BLOCK OF NOSTRAND AVE
2962,Burglary,2020-03-17 00:00:00,00 BLOCK OF AV/67 ST
2963,Burglary,2020-03-17 00:00:00,1700 BLOCK OF MADISON AVE
2964,Burglary,2020-03-17 00:00:00,2400 BLOCK OF KNAPP ST
2965,Burglary,2020-03-17 00:00:00,1900 BLOCK OF W 13TH ST
2966,Burglary,2020-03-17 00:00:00,43-10 94TH ST
2967,Burglary,2020-03-17 00:00:00,201C JOHN ST
2968,Burglary,2020-03-17 00:00:00,PARSONS BL/89 AV
2969,Burglary,2020-03-17 00:00:00,00 BLOCK OF 6TH AVE
2970,Burglary,2020-03-16 00:00:00,ATLANTIC AV/BOND ST
2971,Burglary,2020-03-16 00:00:00,1200 BLOCK OF JEFFERSON AVE
2972,Burglary,2020-03-16 00:00:00,1600 BLOCK OF CROPSEY AVE
2973,Burglary,2020-03-16 00:00:00,2500 BLOCK OF MICKLE AVE
2974,Burglary,2020-03-16 00:00:00,BRUCKNER BL/MIDDLETOWN RD
2975,Burglary,2020-03-16 00:00:00,100 BLOCK OF 8TH AVE
2976,Burglary,2020-03-16 00:00:00,16000 BLOCK OF GRAND CENTRAL PKWY
2977,Burglary,2020-03-16 00:00:00,3300 BLOCK OF NEPTUNE AVE
2978,Burglary,2020-03-16 00:00:00,1000 BLOCK OF E 229TH ST
2979,Burglary,2020-03-16 00:00:00,00 BLOCK OF W 129TH ST
2980,Burglary,2020-03-16 00:00:00,800 BLOCK OF BRYANT AVE
2981,Burglary,2020-03-16 00:00:00,500 BLOCK OF 5TH AVE
2982,Burglary,2020-03-16 00:00:00,43-19 34TH AVE
2983,Burglary,2020-03-16 00:00:00,00 BLOCK OF PARK AVE
2984,Burglary,2020-03-16 00:00:00,300 BLOCK OF 5TH AVE
2985,Burglary,2020-03-16 00:00:00,ROOSEVELT AV/78 ST
2986,Burglary,2020-03-16 00:00:00,100 BLOCK OF SPRING ST
2987,Burglary,2020-03-16 00:00:00,57-17 108TH ST
2988,Burglary,2020-03-16 00:00:00,100 BLOCK OF 2ND AVE
2989,Burglary,2020-03-16 00:00:00,209-19 116TH RD
2990,Burglary,2020-03-16 00:00:00,00 BLOCK OF FOUNTAIN AVE
2991,Burglary,2020-03-16 00:00:00,RICHMOND AV/LANDER AV
2992,Burglary,2020-03-16 00:00:00,
2993,Burglary,2020-03-16 00:00:00,900 BLOCK OF PROSPECT AVE
2994,Burglary,2020-03-16 00:00:00,42-20 55TH AVE
2995,Burglary,2020-03-16 00:00:00,800 BLOCK OF CYPRESS AVE
2996,Burglary,2020-03-16 00:00:00,9200 BLOCK OF FORT HAMILTON PKWY
2997,Burglary,2020-03-16 00:00:00,500 BLOCK OF RALPH AVE
2998,Robbery,2020-03-08 00:00:00,AV H / UTICA AV
2999,Robbery,2020-03-08 00:00:00,200 BLOCK OF WILD AVE
3000,Robbery,2020-03-08 00:00:00,1661A LAFAYETTE AVE
3001,Robbery,2020-03-08 00:00:00,4400 BLOCK OF 4TH AVE
3002,Robbery,2020-03-08 00:00:00,43-1 76TH ST
3003,Robbery,2020-03-08 00:00:00,W 34 ST & 00 BLOCK OF AV
3004,Robbery,2020-03-08 00:00:00,6200 BLOCK OF 14TH AVE
3005,Robbery,2020-03-08 00:00:00,1661A LAFAYETTE AVE
3006,Robbery,2020-03-08 00:00:00,1661A LAFAYETTE AVE
3007,Robbery,2020-03-08 00:00:00,BEACH 20 ST/CORNAGA AV
3008,Robbery,2020-03-08 00:00:00,RICHMOND AV/VEDDER AV
3009,Robbery,2020-03-08 00:00:00,100 BLOCK OF CENTRAL AVE
3010,Robbery,2020-03-08 00:00:00,160-15 JAMAICA AVE
3011,Robbery,2020-03-08 00:00:00,00 BLOCK OF AV/W 42 ST
3012,Robbery,2020-03-08 00:00:00,4400 BLOCK OF 4TH AVE
3013,Robbery,2020-03-08 00:00:00,800 BLOCK OF 40TH ST
3014,Robbery,2020-03-08 00:00:00,AV OF THE AMERICAS/SPRING ST
3015,Robbery,2020-03-08 00:00:00,00 BLOCK OF E 126TH ST
3016,Robbery,2020-03-08 00:00:00,1700 BLOCK OF W FARMS RD
3017,Robbery,2020-03-08 00:00:00,900 BLOCK OF BRONX PARK S
3018,Robbery,2020-03-08 00:00:00,1000 BLOCK OF E 179TH ST
3019,Robbery,2020-03-08 00:00:00,2100 BLOCK OF MOHEGAN AVE
3020,Robbery,2020-03-08 00:00:00,600 BLOCK OF W 131ST ST
3021,Robbery,2020-03-08 00:00:00,VERNON BLVD/40 AV
3022,Robbery,2020-03-08 00:00:00,BARTOW AV/CO-OP CITY BLVD
3023,Robbery,2020-03-08 00:00:00,OGDEN AV/W 166 ST
3024,Robbery,2020-03-08 00:00:00,1300 BLOCK OF VIRGINIA AVE
3025,Robbery,2020-03-08 00:00:00,1100 BLOCK OF FOX ST
3026,Robbery,2020-03-08 00:00:00,100 BLOCK OF E FORDHAM RD
3027,Robbery,2020-03-08 00:00:00,00 BLOCK OF ST-BLISS ST STATION
3028,Robbery,2020-03-08 00:00:00,2800 BLOCK OF ATLANTIC AVE
3029,Robbery,2020-03-08 00:00:00,100 BLOCK OF ALBANY AVE
3030,Robbery,2020-03-08 00:00:00,2200 BLOCK OF MORRIS AVE
3031,Robbery,2020-03-08 00:00:00,1638A ST NICHOLAS AVE
3032,Robbery,2020-03-08 00:00:00,2900 BLOCK OF FREDERICK DOUGLASS BLVD
3033,Robbery,2020-03-08 00:00:00,EAST RIVER PLAYGROUND E 106TH ST
3034,Robbery,2020-03-08 00:00:00,110-00 ROCKAWAY BLVD
3035,Robbery,2020-03-08 00:00:00,1200 BLOCK OF E NEW YORK AVE
3036,Robbery,2020-03-08 00:00:00,00 BLOCK OF ST/5 AV
3037,Robbery,2020-03-08 00:00:00,5500 BLOCK OF 5TH AVE
3038,Robbery,2020-03-08 00:00:00,200 BLOCK OF BAINBRIDGE ST
3039,Robbery,2020-03-07 00:00:00,MALCOLM X BL/W 139 ST
3040,Robbery,2020-03-07 00:00:00,900 BLOCK OF LONGWOOD AVE
3041,Robbery,2020-03-07 00:00:00,800 BLOCK OF WESTCHESTER AVE
3042,Robbery,2020-03-07 00:00:00,600 BLOCK OF VERMONT ST
3043,Robbery,2020-03-07 00:00:00,8000 BLOCK OF 41ST AVE
3044,Robbery,2020-03-07 00:00:00,1600 BLOCK OF 3RD AVE
3045,Robbery,2020-03-07 00:00:00,900 BLOCK OF WYCKOFF AVE
3046,Robbery,2020-03-07 00:00:00,1000 BLOCK OF 44TH ST
3047,Robbery,2020-03-07 00:00:00,100 BLOCK OF CYPRESS AVE
3048,Robbery,2020-03-07 00:00:00,1300 BLOCK OF WEBSTER AVE
3049,Robbery,2020-03-07 00:00:00,ST NICHOLAS AV/W 178 ST
3050,Robbery,2020-03-07 00:00:00,200 BLOCK OF E FORDHAM RD
3051,Robbery,2020-03-07 00:00:00,100 BLOCK OF DELANCEY ST
3052,Robbery,2020-03-07 00:00:00,FRANCIS LEWIS BL/HOLLIS AV
3053,Robbery,2020-03-07 00:00:00,STARR ST
3054,Robbery,2020-03-07 00:00:00,NOSTRAND AV
3055,Robbery,2020-03-07 00:00:00,1900 BLOCK OF CLAY AVE
3056,Robbery,2020-03-07 00:00:00,
3057,Robbery,2020-03-07 00:00:00,3300 BLOCK OF BROADWAY
3058,Robbery,2020-03-07 00:00:00,100 BLOCK OF WATER ST
3059,Robbery,2020-03-07 00:00:00,E 167 ST/FINDLAY AV
3060,Robbery,2020-03-07 00:00:00,MALCOLM X BL/W 139 ST
3061,Robbery,2020-03-07 00:00:00,136-06 ROOSEVELT AVE
3062,Robbery,2020-03-07 00:00:00,41-01 71ST ST
3063,Robbery,2020-03-07 00:00:00,42-20 111TH ST
3064,Robbery,2020-03-07 00:00:00,14700 BLOCK OF NY-25
3065,Robbery,2020-03-07 00:00:00,500 BLOCK OF NOSTRAND AVE
3066,Robbery,2020-03-07 00:00:00,300 BLOCK OF AVENUE P
3067,Robbery,2020-03-07 00:00:00,63-06 77TH ST
3068,Robbery,2020-03-07 00:00:00,00 BLOCK OF ST/47 AV
3069,Robbery,2020-03-07 00:00:00,3400 BLOCK OF CAPUCHIN WAY
3070,Robbery,2020-03-06 00:00:00,1000 BLOCK OF HALL PL
3071,Robbery,2020-03-06 00:00:00,00 BLOCK OF E BURNSIDE AVE
3072,Robbery,2020-03-06 00:00:00,145-4 FERNDALE AVE
3073,Robbery,2020-03-06 00:00:00,400 BLOCK OF WALES AVE
3074,Robbery,2020-03-06 00:00:00,100 BLOCK OF RIVERDALE AVE
3075,Robbery,2020-03-06 00:00:00,GRAND ST/CLINTON ST
3076,Robbery,2020-03-06 00:00:00,200 BLOCK OF E 14TH ST
3077,Robbery,2020-03-06 00:00:00,E 59 ST/LEXINGTON AV
3078,Robbery,2020-03-06 00:00:00,700 BLOCK OF PUGSLEY AVE
3079,Robbery,2020-03-06 00:00:00,100 BLOCK OF W 142ND ST
3080,Robbery,2020-03-06 00:00:00,TIMES SQUARE
3081,Robbery,2020-03-06 00:00:00,W 33 ST/NEPTUNE AV
3082,Robbery,2020-03-06 00:00:00,700 BLOCK OF E 165TH ST
3083,Robbery,2020-03-06 00:00:00,2047-1995 JEROME AVE
3084,Robbery,2020-03-06 00:00:00,61-22 224TH ST
3085,Robbery,2020-03-06 00:00:00,5700 BLOCK OF PENROD ST
3086,Robbery,2020-03-06 00:00:00,10400 BLOCK OF GLENWOOD RD
3087,Robbery,2020-03-06 00:00:00,500 BLOCK OF W 152ND ST
3088,Robbery,2020-03-06 00:00:00,1000 BLOCK OF ST NICHOLAS AVE
3089,Robbery,2020-03-06 00:00:00,3600 BLOCK OF BROADWAY
3090,Robbery,2020-03-06 00:00:00,TIMES SQUARE
3091,Robbery,2020-03-06 00:00:00,2500 BLOCK OF EAST 16TH STREET
3092,Robbery,2020-03-06 00:00:00,NOSTRAND AV/QUENTIN RD
3093,Robbery,2020-03-06 00:00:00,400 BLOCK OF SOUTHERN BLVD
3094,Robbery,2020-03-06 00:00:00,2800 BLOCK OF 3RD AVE
3095,Robbery,2020-03-06 00:00:00,1600 BLOCK OF E 233RD ST
3096,Robbery,2020-03-06 00:00:00,2500 BLOCK OF ADAM CLAYTON POWELL JR BLVD
3097,Robbery,2020-03-06 00:00:00,1700 BLOCK OF AMSTERDAM AVE
3098,Robbery,2020-03-05 00:00:00,1700 BLOCK OF VICTORY BLVD
3099,Robbery,2020-03-05 00:00:00,163A SCHENECTADY AVE
3100,Robbery,2020-03-05 00:00:00,
3101,Robbery,2020-03-05 00:00:00,900 BLOCK OF FLUSHING AVE
3102,Robbery,2020-03-05 00:00:00,1600 BLOCK OF 8TH AVE
3103,Robbery,2020-03-05 00:00:00,2300 BLOCK OF FLATBUSH AVE
3104,Robbery,2020-03-05 00:00:00,00 BLOCK OF SANDS ST
3105,Robbery,2020-03-05 00:00:00,00 BLOCK OF ROEBLING ST
3106,Robbery,2020-03-05 00:00:00,2000 BLOCK OF PARK AVE
3107,Robbery,2020-03-05 00:00:00,EAST NEW YORK AV/E 96 ST
3108,Robbery,2020-03-05 00:00:00,1600 BLOCK OF NOSTRAND AVE
3109,Robbery,2020-03-05 00:00:00,68-40 AUSTIN ST
3110,Robbery,2020-03-05 00:00:00,100 BLOCK OF E 123RD ST
3111,Robbery,2020-03-05 00:00:00,OGDEN AV/W 165 ST
3112,Robbery,2020-03-05 00:00:00,900 BLOCK OF BRONX PARK S
3113,Robbery,2020-03-05 00:00:00,10400 BLOCK OF 196TH ST
3114,Robbery,2020-03-05 00:00:00,100 BLOCK OF KRAMER ST
3115,Robbery,2020-03-05 00:00:00,900 BLOCK OF FLUSHING AVE
3116,Robbery,2020-03-05 00:00:00,200 BLOCK OF UTICA AVE
3117,Robbery,2020-03-05 00:00:00,BARTOW AV/CO-OP CITY BLVD
3118,Robbery,2020-03-05 00:00:00,34-2 85TH ST
3119,Robbery,2020-03-05 00:00:00,1000 BLOCK OF WYCKOFF AVE
3120,Robbery,2020-03-05 00:00:00,900 BLOCK OF HERKIMER ST
3121,Robbery,2020-03-05 00:00:00,100 BLOCK OF SCHENECTADY AVE
3122,Robbery,2020-03-05 00:00:00,00 BLOCK OF CONKLIN AVE
3123,Robbery,2020-03-05 00:00:00,00 BLOCK OF 84TH ST
3124,Robbery,2020-03-05 00:00:00,400 BLOCK OF NEPTUNE AVE
3125,Robbery,2020-03-05 00:00:00,5TH AVE
3126,Robbery,2020-03-05 00:00:00,200B 11TH AVE
3127,Robbery,2020-03-04 00:00:00,2600 BLOCK OF W 138TH ST
3128,Robbery,2020-03-04 00:00:00,119-18 ROCKAWAY BLVD
3129,Robbery,2020-03-04 00:00:00,VAN SICLEN AV
3130,Robbery,2020-03-04 00:00:00,VAN SICLEN AV STATION
3131,Robbery,2020-03-04 00:00:00,200 BLOCK OF E HOUSTON ST
3132,Robbery,2020-03-04 00:00:00,00 BLOCK OF NEW YORK AVE
3133,Robbery,2020-03-04 00:00:00,
3134,Robbery,2020-03-04 00:00:00,222-02 92ND AVE
3135,Robbery,2020-03-04 00:00:00,2700 BLOCK OF OLINVILLE AVE
3136,Robbery,2020-03-04 00:00:00,BRONX PARK E/LYDIG AV
3137,Robbery,2020-03-04 00:00:00,2600 BLOCK OF W 138TH ST
3138,Robbery,2020-03-04 00:00:00,00 BLOCK OF ST/40 AV
3139,Robbery,2020-03-04 00:00:00,400 BLOCK OF BRIGHTON BEACH AVE
3140,Robbery,2020-03-04 00:00:00,NOSTRAND AV
3141,Robbery,2020-03-04 00:00:00,UTICA AV/DEAN ST
3142,Robbery,2020-03-04 00:00:00,1900 BLOCK OF EDENWALD AVE
3143,Robbery,2020-03-04 00:00:00,300 BLOCK OF E MOSHOLU PKWY N
3144,Robbery,2020-03-04 00:00:00,600 BLOCK OF E 169TH ST
3145,Robbery,2020-03-04 00:00:00,JEROME AV/W KINGSBRIDGE RD
3146,Robbery,2020-03-04 00:00:00,300 BLOCK OF E 83RD ST
3147,Robbery,2020-03-04 00:00:00,400 BLOCK OF W 37TH ST
